Feature ID,Module,Main Feature,Sub Feature,Description,Priority,Complexity,Status,Dependencies,Estimated Effort (Days),Assigned To,Development Status,Testing Status,AI Test Ready,Notes,Acceptance Criteria
GL-292,General Ledger,Allocations,Allocation Journals,Generate allocation journals,High,Medium,Not Started,GL-290,6,,Not Started,Not Started,Yes,Allocation posting,Journals generated
GL-293,General Ledger,Allocations,Allocation Reversal,Reverse allocation entries,Medium,Low,Not Started,GL-292,4,,Not Started,Not Started,Yes,Correction capability,Reversal works
GL-294,General Ledger,Allocations,Allocation Reporting,Report on allocation results,Medium,Medium,Not Started,GL-290,5,,Not Started,Not Started,Yes,Allocation transparency,Reports available
GL-300,General Ledger,Revaluation,Foreign Currency Revaluation,Revalue foreign currency balances,High,High,Not Started,GL-100 GL-091,8,,Not Started,Not Started,Yes,Period-end revaluation,Revaluation works
GL-301,General Ledger,Revaluation,Account Selection,Select accounts for revaluation,High,Medium,Not Started,GL-300,4,,Not Started,Not Started,Yes,Targeted revaluation,Selection works
GL-302,General Ledger,Revaluation,Revaluation Rates,Use period-end rates for revaluation,High,Medium,Not Started,GL-300 GL-091,5,,Not Started,Not Started,Yes,Current rate application,Rates applied
GL-303,General Ledger,Revaluation,Unrealized Gain/Loss,Calculate unrealized gains and losses,High,High,Not Started,GL-300,7,,Not Started,Not Started,Yes,Mark-to-market,Calculation works
GL-304,General Ledger,Revaluation,Revaluation Accounts,Post to designated revaluation accounts,High,Medium,Not Started,GL-300,5,,Not Started,Not Started,Yes,Proper GL impact,Accounts configured
GL-305,General Ledger,Revaluation,Revaluation Journals,Generate revaluation journals,High,Medium,Not Started,GL-300,6,,Not Started,Not Started,Yes,Automated journal creation,Journals generated
GL-306,General Ledger,Revaluation,Revaluation Reversal,Reverse revaluation in next period,Medium,Medium,Not Started,GL-305,5,,Not Started,Not Started,Yes,Temporary revaluation,Reversal works
GL-307,General Ledger,Revaluation,Revaluation History,Maintain revaluation history and audit trail,Medium,Medium,Not Started,GL-300,5,,Not Started,Not Started,Yes,Historical tracking,History maintained
GL-308,General Ledger,Revaluation,Revaluation Reporting,Report revaluation impacts,Medium,Medium,Not Started,GL-300,5,,Not Started,Not Started,Yes,Revaluation transparency,Reports available
GL-320,General Ledger,Intercompany,Intercompany Segment,Define intercompany segment in COA,High,Medium,Not Started,GL-011,4,,Not Started,Not Started,Yes,IC identification,IC segment configured
GL-321,General Ledger,Intercompany,Trading Partners,Maintain trading partner definitions,High,Low,Not Started,GL-320,3,,Not Started,Not Started,Yes,IC partner tracking,Partners defined
GL-322,General Ledger,Intercompany,IC Accounts,Define intercompany accounts (Due to/from),High,Medium,Not Started,GL-320,4,,Not Started,Not Started,Yes,IC balances,IC accounts configured
GL-330,General Ledger,Intercompany,IC Balancing,Automatic intercompany balancing entries,High,High,Not Started,GL-320,8,,Not Started,Not Started,Yes,Auto-balanced IC transactions,Balancing works
GL-331,General Ledger,Intercompany,Balancing Rules,Define balancing segment value rules,High,High,Not Started,GL-330,6,,Not Started,Not Started,Yes,IC balancing logic,Rules enforced
GL-332,General Ledger,Intercompany,Default IC Accounts,Configure default IC clearing accounts,High,Medium,Not Started,GL-330,4,,Not Started,Not Started,Yes,Auto IC accounts,Defaults work
GL-333,General Ledger,Intercompany,Sender-Receiver Method,Implement sender-receiver IC methodology,Medium,High,Not Started,GL-330,7,,Not Started,Not Started,Yes,IC transaction matching,Method works
GL-340,General Ledger,Intercompany,IC Reconciliation,Reconcile intercompany balances,High,High,Not Started,GL-322,8,,Not Started,Not Started,Yes,Balanced IC accounts,Reconciliation works
GL-341,General Ledger,Intercompany,IC Transaction Matching,Match IC transactions between entities,Medium,High,Not Started,GL-340,7,,Not Started,Not Started,Yes,Transaction alignment,Matching works
GL-342,General Ledger,Intercompany,IC Settlement,Process IC settlement transactions,Medium,Medium,Not Started,GL-340,6,,Not Started,Not Started,Yes,IC account clearance,Settlement works
GL-343,General Ledger,Intercompany,IC Reporting,Report IC balances and transactions,High,Medium,Not Started,GL-322,6,,Not Started,Not Started,Yes,IC transparency,Reports available
GL-350,General Ledger,Budget Management,Budget Definition,Define budgets with hierarchy and structure,High,High,Not Started,GL-040,8,,Not Started,Not Started,Yes,Budget planning,Budgets defined
GL-351,General Ledger,Budget Management,Budget Types,Support multiple budget types (Annual Revised Supplementary),High,Medium,Not Started,GL-350,5,,Not Started,Not Started,Yes,Budget versions,Types supported
GL-352,General Ledger,Budget Management,Budget Periods,Define budget periods (Annual Quarterly Monthly),High,Medium,Not Started,GL-350 GL-060,5,,Not Started,Not Started,Yes,Time-phased budgets,Periods configured
GL-353,General Ledger,Budget Management,Budget Accounts,Select accounts for budgeting,High,Medium,Not Started,GL-350,4,,Not Started,Not Started,Yes,Budget scope,Accounts selected
GL-354,General Ledger,Budget Management,Budget Amounts,Enter and maintain budget amounts,High,Medium,Not Started,GL-350,6,,Not Started,Not Started,Yes,Budget data entry,Amounts captured
GL-360,General Ledger,Budget Management,Budget Versions,Maintain multiple budget versions,Medium,Medium,Not Started,GL-350,5,,Not Started,Not Started,Yes,Budget scenarios,Versions supported
GL-361,General Ledger,Budget Management,Budget Scenarios,Create budget scenarios for planning,Medium,Medium,Not Started,GL-360,5,,Not Started,Not Started,Yes,What-if analysis,Scenarios work
GL-362,General Ledger,Budget Management,Budget Templates,Create budget templates for efficiency,Medium,Medium,Not Started,GL-350,5,,Not Started,Not Started,Yes,Streamlined budgeting,Templates work
GL-370,General Ledger,Budget Management,Budget Upload,Upload budget data from Excel/files,High,Medium,Not Started,GL-350,6,,Not Started,Not Started,Yes,Bulk budget entry,Upload works
GL-371,General Ledger,Budget Management,Budget Download,Download budget data to Excel,Medium,Low,Not Started,GL-350,4,,Not Started,Not Started,Yes,Budget extraction,Download works
GL-372,General Ledger,Budget Management,Budget Journals,Post budget journals,High,Medium,Not Started,GL-350 GL-130,6,,Not Started,Not Started,Yes,Budget commitment,Journals work
GL-380,General Ledger,Budget Management,Budget Approval,Workflow for budget approval,Medium,High,Not Started,GL-350,7,,Not Started,Not Started,Yes,Budget authorization,Approval works
GL-381,General Ledger,Budget Management,Budget Inquiry,Query budget balances and details,High,Medium,Not Started,GL-350,5,,Not Started,Not Started,Yes,Budget visibility,Inquiry works
GL-382,General Ledger,Budget Management,Budget vs Actual,Compare budget to actual spending,High,High,Not Started,GL-350 GL-180,7,,Not Started,Not Started,Yes,Performance monitoring,Comparison works
GL-383,General Ledger,Budget Management,Budget Variance,Calculate and analyze budget variances,High,High,Not Started,GL-382,6,,Not Started,Not Started,Yes,Exception reporting,Variance analysis works
GL-390,General Ledger,Budget Management,Funds Control,Budget checking and enforcement,Medium,High,Not Started,GL-350,8,,Not Started,Not Started,Yes,Budget compliance,Funds control works
GL-391,General Ledger,Budget Management,Funds Checking,Real-time budget checking on journals,Medium,High,Not Started,GL-390 GL-160,7,,Not Started,Not Started,Yes,Prevent overspending,Checking works
GL-392,General Ledger,Budget Management,Funds Reservation,Reserve budget for commitments,Medium,High,Not Started,GL-390,7,,Not Started,Not Started,Yes,Budget encumbrance,Reservation works
GL-393,General Ledger,Budget Management,Budget Override,Allow override of budget constraints,Medium,Medium,Not Started,GL-391,5,,Not Started,Not Started,Yes,Controlled exceptions,Override works
GL-394,General Ledger,Budget Management,Budget Tolerance,Configure budget tolerance rules,Medium,Medium,Not Started,GL-390,5,,Not Started,Not Started,Yes,Flexible control,Tolerance works
GL-400,General Ledger,Reporting,Balance Sheet,Generate balance sheet reports,Critical,High,Not Started,GL-180,8,,Not Started,Not Started,Yes,Financial position,Balance sheet works
GL-401,General Ledger,Reporting,Income Statement,Generate income statement (P&L) reports,Critical,High,Not Started,GL-180,8,,Not Started,Not Started,Yes,Financial performance,Income statement works
GL-402,General Ledger,Reporting,Cash Flow Statement,Generate cash flow statements,High,High,Not Started,GL-180,9,,Not Started,Not Started,Yes,Cash movement,Cash flow works
GL-403,General Ledger,Reporting,Trial Balance,Generate trial balance reports,Critical,Medium,Not Started,GL-180,6,,Not Started,Not Started,Yes,Account balances,Trial balance works
GL-404,General Ledger,Reporting,Statement of Equity,Generate statement of changes in equity,Medium,High,Not Started,GL-180,7,,Not Started,Not Started,Yes,Equity movement,Equity statement works
GL-410,General Ledger,Reporting,GL Detail Report,Detailed general ledger transaction report,High,Medium,Not Started,GL-180,6,,Not Started,Not Started,Yes,Transaction detail,Detail report works
GL-411,General Ledger,Reporting,Journal Register,Posted journal register report,High,Medium,Not Started,GL-180,5,,Not Started,Not Started,Yes,Journal audit trail,Register works
GL-412,General Ledger,Reporting,Account Analysis,Account analysis and drill-down,High,High,Not Started,GL-180,7,,Not Started,Not Started,Yes,Account investigation,Analysis works
GL-413,General Ledger,Reporting,Transaction Drill-down,Drill-down from balances to transactions,High,High,Not Started,GL-180,7,,Not Started,Not Started,Yes,Transaction traceability,Drill-down works
GL-414,General Ledger,Reporting,Audit Trail Report,Complete audit trail of transactions,High,Medium,Not Started,GL-180,6,,Not Started,Not Started,Yes,Audit compliance,Audit trail works
GL-420,General Ledger,Reporting,Comparative Statements,Generate comparative financial statements,High,High,Not Started,GL-400,7,,Not Started,Not Started,Yes,Period comparison,Comparative reports work
GL-421,General Ledger,Reporting,Consolidated Statements,Generate consolidated financial statements,High,High,Not Started,GL-250 GL-400,9,,Not Started,Not Started,Yes,Group reporting,Consolidated reports work
GL-422,General Ledger,Reporting,Multi-Currency Reports,Reports in multiple currencies,Medium,High,Not Started,GL-100 GL-400,8,,Not Started,Not Started,Yes,Currency flexibility,Multi-currency reports work
GL-430,General Ledger,Reporting,Custom Reports,Build custom reports with report builder,Medium,High,Not Started,GL-180,10,,Not Started,Not Started,Yes,Flexible reporting,Report builder works
GL-431,General Ledger,Reporting,Report Scheduling,Schedule automatic report generation,Medium,Medium,Not Started,GL-400,6,,Not Started,Not Started,Yes,Automated reporting,Scheduling works
GL-432,General Ledger,Reporting,Report Export,Export reports to Excel PDF formats,High,Medium,Not Started,GL-400,5,,Not Started,Not Started,Yes,Report distribution,Export works
GL-440,General Ledger,Reporting,Financial Dashboard,Interactive financial dashboards,Medium,High,Not Started,GL-180,9,,Not Started,Not Started,Yes,Executive visibility,Dashboard works
GL-441,General Ledger,Reporting,KPI Tracking,Track and display key performance indicators,Medium,High,Not Started,GL-180,8,,Not Started,Not Started,Yes,Performance monitoring,KPI tracking works
GL-450,General Ledger,Analytics,Trend Analysis,Analyze financial trends over time,Medium,High,Not Started,GL-180,8,,Not Started,Not Started,Yes,Pattern identification,Trend analysis works
GL-451,General Ledger,Analytics,Variance Analysis,Analyze variances (budget actual prior period),High,High,Not Started,GL-382,7,,Not Started,Not Started,Yes,Exception analysis,Variance analysis works
GL-452,General Ledger,Analytics,Ratio Analysis,Calculate and track financial ratios,Medium,High,Not Started,GL-180,7,,Not Started,Not Started,Yes,Financial health metrics,Ratio analysis works
GL-453,General Ledger,Analytics,Profitability Analysis,Analyze profitability by dimensions,Medium,High,Not Started,GL-180,8,,Not Started,Not Started,Yes,Profit drivers,Profitability analysis works
GL-454,General Ledger,Analytics,Cost Center Analysis,Analyze costs by cost center,Medium,Medium,Not Started,GL-180,6,,Not Started,Not Started,Yes,Cost management,Cost analysis works
GL-455,General Ledger,Analytics,Segment Analysis,Multi-dimensional segment analysis,Medium,High,Not Started,GL-180,8,,Not Started,Not Started,Yes,Dimensional reporting,Segment analysis works
GL-500,General Ledger,Security,User Setup,Create and maintain user accounts,Critical,Medium,Not Started,,5,,Not Started,Not Started,Yes,User management,Users created
GL-501,General Ledger,Security,User Roles,Define and assign user roles,Critical,Medium,Not Started,GL-500,5,,Not Started,Not Started,Yes,Role-based access,Roles assigned
GL-502,General Ledger,Security,Password Management,Manage user passwords and security,High,Low,Not Started,GL-500,3,,Not Started,Not Started,Yes,Account security,Password policy enforced
GL-503,General Ledger,Security,User Groups,Create and manage user groups,Medium,Low,Not Started,GL-500,3,,Not Started,Not Started,Yes,Group management,Groups functional
GL-510,General Ledger,Security,Ledger Security,Control access to ledgers,High,Medium,Not Started,GL-040,5,,Not Started,Not Started,Yes,Data segregation,Ledger access controlled
GL-511,General Ledger,Security,Business Unit Security,Control access to business units,High,Medium,Not Started,GL-004,5,,Not Started,Not Started,Yes,BU data access,BU security enforced
GL-512,General Ledger,Security,Legal Entity Security,Control access to legal entities,High,Medium,Not Started,GL-002,5,,Not Started,Not Started,Yes,Entity data access,LE security enforced
GL-520,General Ledger,Security,Account Security,Control access to account segments/values,Medium,High,Not Started,GL-040,6,,Not Started,Not Started,Yes,Account-level security,Account access controlled
GL-521,General Ledger,Security,Segment Value Security,Security on individual segment values,Medium,High,Not Started,GL-023,6,,Not Started,Not Started,Yes,Value-level security,Segment security works
GL-530,General Ledger,Security,Function Security,Control access to functions and menus,Critical,Medium,Not Started,GL-501,6,,Not Started,Not Started,Yes,Function authorization,Function access controlled
GL-531,General Ledger,Security,Menu Access,Control menu and screen access,High,Medium,Not Started,GL-530,5,,Not Started,Not Started,Yes,UI access control,Menu access works
GL-532,General Ledger,Security,Report Access,Control access to reports,High,Medium,Not Started,GL-530,5,,Not Started,Not Started,Yes,Report authorization,Report access controlled
GL-533,General Ledger,Security,Posting Privileges,Control who can post journals,Critical,Medium,Not Started,GL-530,5,,Not Started,Not Started,Yes,Posting authorization,Post privileges enforced
GL-534,General Ledger,Security,Approval Authority,Define approval authority limits,High,Medium,Not Started,GL-530,5,,Not Started,Not Started,Yes,Approval authorization,Authority limits work
GL-540,General Ledger,Security,Audit Trail,Maintain complete audit trail,Critical,High,Not Started,GL-180,8,,Not Started,Not Started,Yes,Audit compliance,Audit trail complete
GL-541,General Ledger,Security,User Audit,Track user actions and changes,High,Medium,Not Started,GL-540,5,,Not Started,Not Started,Yes,User accountability,User audit works
GL-542,General Ledger,Security,Transaction Audit,Track all transaction changes,High,Medium,Not Started,GL-540,5,,Not Started,Not Started,Yes,Transaction history,Transaction audit works
GL-543,General Ledger,Security,Setup Audit,Track setup and configuration changes,High,Medium,Not Started,GL-540,5,,Not Started,Not Started,Yes,Configuration control,Setup audit works
GL-544,General Ledger,Security,Login Audit,Track user login/logout activity,Medium,Low,Not Started,GL-540,3,,Not Started,Not Started,Yes,Access monitoring,Login audit works
GL-545,General Ledger,Security,Who Columns,Maintain created/updated by and date columns,High,Low,Not Started,GL-540,3,,Not Started,Not Started,Yes,Change tracking,Who columns maintained
GL-600,General Ledger,Integration,Subledger Integration,Integrate with subledger modules,Critical,High,Not Started,GL-200,10,,Not Started,Not Started,Yes,End-to-end flow,Subledger integration works
GL-601,General Ledger,Integration,AP Integration,Integrate with Accounts Payable,Critical,High,Not Started,GL-600,8,,Not Started,Not Started,Yes,AP to GL flow,AP integration works
GL-602,General Ledger,Integration,AR Integration,Integrate with Accounts Receivable,Critical,High,Not Started,GL-600,8,,Not Started,Not Started,Yes,AR to GL flow,AR integration works
GL-603,General Ledger,Integration,FA Integration,Integrate with Fixed Assets,Critical,High,Not Started,GL-600,8,,Not Started,Not Started,Yes,FA to GL flow,FA integration works
GL-604,General Ledger,Integration,CM Integration,Integrate with Cash Management,Critical,High,Not Started,GL-600,8,,Not Started,Not Started,Yes,CM to GL flow,CM integration works
GL-610,General Ledger,Integration,API Integration,Provide REST APIs for external systems,High,High,Not Started,,10,,Not Started,Not Started,Yes,External integration,APIs functional
GL-611,General Ledger,Integration,Webhook Support,Support webhooks for event notifications,Medium,High,Not Started,GL-610,7,,Not Started,Not Started,Yes,Event-driven integration,Webhooks work
GL-612,General Ledger,Integration,File Integration,File-based integration (CSV Excel XML),High,Medium,Not Started,,6,,Not Started,Not Started,Yes,Batch integration,File integration works
GL-613,General Ledger,Integration,Web Services,SOAP/REST web services,Medium,High,Not Started,GL-610,8,,Not Started,Not Started,Yes,Service integration,Web services work
GL-620,General Ledger,Integration,Data Import,Import master and transaction data,High,High,Not Started,GL-612,8,,Not Started,Not Started,Yes,Data migration,Import works
GL-621,General Ledger,Integration,Data Export,Export data to external systems,Medium,Medium,Not Started,GL-612,6,,Not Started,Not Started,Yes,Data sharing,Export works
GL-622,General Ledger,Integration,Data Validation,Validate imported data,High,Medium,Not Started,GL-620,6,,Not Started,Not Started,Yes,Data quality,Validation works
GL-623,General Ledger,Integration,Error Handling,Handle integration errors gracefully,High,Medium,Not Started,GL-620,6,,Not Started,Not Started,Yes,Robust integration,Error handling works
GL-700,General Ledger,Technical,Performance,Support high-volume transactions,Critical,High,Not Started,,10,,Not Started,Not Started,Yes,System scalability,Performance requirements met
GL-701,General Ledger,Technical,Concurrent Users,Support 100+ concurrent users,Critical,High,Not Started,,8,,Not Started,Not Started,Yes,Multi-user support,Concurrent access works
GL-702,General Ledger,Technical,Real-time Balances,Provide real-time balance inquiry,High,High,Not Started,GL-180,7,,Not Started,Not Started,Yes,Current data,Real-time balances work
GL-703,General Ledger,Technical,Fast Period Close,Period close in under 2 hours,High,High,Not Started,GL-210,8,,Not Started,Not Started,Yes,Efficient closing,Close time met
GL-710,General Ledger,Technical,Data Retention,Maintain 5+ years of online history,Medium,Medium,Not Started,,6,,Not Started,Not Started,Yes,Historical data,Retention policy met
GL-711,General Ledger,Technical,Data Archival,Archive historical data,Medium,Medium,Not Started,GL-710,6,,Not Started,Not Started,Yes,Long-term storage,Archival works
GL-712,General Ledger,Technical,Backup and Recovery,Implement backup and recovery procedures,Critical,High,Not Started,,8,,Not Started,Not Started,Yes,Business continuity,Backup/recovery works
GL-720,General Ledger,Technical,Multi-Tenant,Multi-tenant architecture support,High,High,Not Started,,10,,Not Started,Not Started,Yes,SaaS capability,Multi-tenancy works
GL-721,General Ledger,Technical,Cloud Deployment,Cloud-ready deployment,High,High,Not Started,,8,,Not Started,Not Started,Yes,Cloud hosting,Cloud deployment works
GL-722,General Ledger,Technical,Scalability,Horizontal and vertical scalability,High,High,Not Started,,9,,Not Started,Not Started,Yes,Growth support,Scalability achieved
GL-723,General Ledger,Technical,High Availability,High availability architecture,High,High,Not Started,,9,,Not Started,Not Started,Yes,Uptime requirements,HA achieved
GL-800,General Ledger,Compliance,GAAP Support,Support GAAP accounting standards,Critical,Medium,Not Started,,6,,Not Started,Not Started,Yes,US GAAP compliance,GAAP supported
GL-801,General Ledger,Compliance,IFRS Support,Support IFRS accounting standards,Critical,Medium,Not Started,,6,,Not Started,Not Started,Yes,International standards,IFRS supported
GL-802,General Ledger,Compliance,Multi-GAAP,Support multiple accounting standards,Medium,High,Not Started,GL-800 GL-801,8,,Not Started,Not Started,Yes,Flexible accounting,Multi-GAAP works
GL-810,General Ledger,Compliance,SOX Compliance,Sarbanes-Oxley compliance features,Critical,High,Not Started,GL-540,8,,Not Started,Not Started,Yes,Regulatory compliance,SOX compliant
GL-811,General Ledger,Compliance,Audit Support,Support external audit requirements,High,Medium,Not Started,GL-540,6,,Not Started,Not Started,Yes,Audit readiness,Audit support complete
GL-812,General Ledger,Compliance,Regulatory Reporting,Support statutory and regulatory reporting,High,High,Not Started,GL-400,8,,Not Started,Not Started,Yes,Compliance reporting,Regulatory reports work
GL-813,General Ledger,Compliance,Tax Compliance,Support tax compliance requirements,High,High,Not Started,,8,,Not Started,Not Started,Yes,Tax reporting,Tax compliance met
